"id","default_code","name","seller_ids/product_name","seller_ids/name","uom_id","uom_po_id","categ_id","list_price","route_ids","cost_method","valuation","type","purchase_ok","active","sale_ok","is_header"
"header_CIN001","CIN001","IB Calcivita 200 ml Expr",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN002","CIN002","IB Heparsan @ 30 kapsul",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN003","CIN003","IB OBH Syrup 100 ml Expr",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN004","CIN004","IB Rifampicin 300 mg",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN005","CIN005","IB Aminophyllin Inj 10 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN006","CIN006","IB Amoxicln 250@ 12 str",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN007","CIN007","IB Ampcln 250 kap @ 10 str",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN008","CIN008","IB Ampcln 500 kapl @ 10 str",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN009","CIN009","IB Ampicillin DS 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN010","CIN010","IB Antlgin Inj 10 ml @10 V",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN011","CIN011","IB Antlgin Inj 2 ml @ 30 amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN012","CIN012","IB BAB Syrup 100 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN013","CIN013","IB Calcii Cl 10 ml @ 50 Amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN014","CIN014","IB Camaag susp 100 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN015","CIN015","IB Camaag Susp 200 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN016","CIN016","IB Camaag Tab Blist",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN017","CIN017","IB Came Syrup 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN018","CIN018","IB Camexine Syrup 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN019","CIN019","IB Camicetin 250 mg @ 10 str",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN020","CIN020","IB Camicetin 500 mg @ 10 str",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN021","CIN021","IB Camicetin 60 ml expr",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN022","CIN022","IB Camicetin Syrup 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN023","CIN023","IB Camiciln 250 mg @ 10 str",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN024","CIN024","IB Camicillin 500 mg kap",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN025","CIN025","IB Camicycline 250 mg",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN026","CIN026","IB Camicycline 500 mg",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN027","CIN027","IB Camidex Syrup 100 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN028","CIN028","IB Camidexon 1 ml @ 100 Amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN029","CIN029","IB Camidon Inj 10 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN030","CIN030","IB Camidon 15 ml @ 10 V",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN031","CIN031","IB Camidryl Exp. 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN032","CIN032","IB Camidryl 10 ml @10 Vi",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN033","CIN033","IB Camidryl 15 ml @10 Vi",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN034","CIN034","IB Camigesik 125 mg Inj @ 10 amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN035","CIN035","IB Camikolin Syrup 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN036","CIN036","IB Camillin 125 DS Export",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN037","CIN037","IB Camillin 250 mg DS Export",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN038","CIN038","IB Camillin 500 mg Kap Exp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN039","CIN039","IB Camistan 250 mg @ 10 strip",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN040","CIN040","IB Camistan 500 mg @ 10 strip",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN041","CIN041","IB Camistrosin 250 mg @ 10 strip",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN042","CIN042","IB Camitrosin DS 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN043","CIN043","IB Camivita Syrup 120 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN044","CIN044","IB Camivita Syrup 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN045","CIN045","IB Camoksil 125 mg DS Export",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN046","CIN046","IB Camoksil 250 DS Export",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN047","CIN047","IB Camoksil 250 mg @ 10 strip",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN048","CIN048","IB Camoksil 500 mg @ 10 strip",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN049","CIN049","IB Camoksil 500mg Exp @10 blst",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN050","CIN050","IB Casetamol Syrup 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN051","CIN051","IB Casetamol Syr 60 ml Exprt",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN052","CIN052","IB Cayodine 10% 30 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN053","CIN053","IB Cayodine 10% 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN054","CIN054","IB Chloramph 250 mg @10 Str",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN055","CIN055","IB Chloramph 250 mg @ 12 Strip",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN056","CIN056","IB Chlorpromaz 25 Inj 1 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN057","CIN057","IB Chlorpromaz 5 mg inj 2 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN058","CIN058","IB Cholimed 125 mg inj 2 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN059","CIN059","IB Cortison Asetat inj 10 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN060","CIN060","IB Daganak Syrup Botol Gepeng",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN061","CIN061","IB Dexamethason inj 1 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN062","CIN062","IB Diphenhidramin inj 1 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN063","CIN063","IB Dobutamine 25 mg inj 10 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN064","CIN064","IB Erythromycin 250 mg",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN065","CIN065","IB Fluza Kapl @ 10 blister",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN066","CIN066","IB Fluza Kapl @ 10 blister",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN067","CIN067","IB Glocef 1 gram Serbuk inj",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN068","CIN068","IB Glojaya Injeksi 10 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN069","CIN069","IB Glojaya inj 100 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN070","CIN070","IB Glomasin 150 mg Kaps",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN071","CIN071","IB Glomasin 300 mg Kaps",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN072","CIN072","IB Glomethyl inj 2 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN073","CIN073","IB Glomin 40 mg/mL inj @ 5 amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN074","CIN074","IB Glosix 10 mg inj @ 5 amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN075","CIN075","IB Glotron inj 2 ml @ 5 amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN076","CIN076","IB Glotron inj 4 ml @ 5 amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN077","CIN077","IB Kosaka kaplet",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN078","CIN078","IB Kosaka Tablet",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN079","CIN079","IB Kosaka Syrup 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN080","CIN080","IB Lamata sc @ 30 kaps",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN081","CIN081","IB Lidocain 2% inj 2 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN082","CIN082","IB Lidocain Comp. 2% inj 2 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN083","CIN083","IB Lunex 100 mg 5 ml @ 10 amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN084","CIN084","IB Lunex 50 mg 5 ml @ 10 amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN085","CIN085","IB Matosin inj 1 ml @ 10 amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN086","CIN086","IB Matosin inj 10 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN087","CIN087","IB Methylergometrin inj 1 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN088","CIN088","IB OBH Lucas Syr botol Gepeng",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN089","CIN089","IB OBH Syrup 100 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN090","CIN090","IB OBH Syr 100 ml Exp Btl Gpg",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN091","CIN091","IB Oximak Kapsul @ 30 kapsul",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN092","CIN092","IB Pacillin DS 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN093","CIN093","IB Pacimox DS 60 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN094","CIN094","IB Papaverin inj 10 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN095","CIN095","IB Papaverin inj 1 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN096","CIN096","IB Phenol Glyserol 10 %",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN097","CIN097","IB Piracetam 200 mg inj 15 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN098","CIN098","IB Piracetam 200 mg inj 5 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN099","CIN099","IB Protusin Syrup 100 ml export",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN100","CIN100","IB Renxon 1 gram serbuk inj",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN101","CIN101","IB Rosan kapsul @ 30 kapsul",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN102","CIN102","IB Sanmino Syrup 120 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN103","CIN103","IB Vit B Comp inj 10 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN104","CIN104","IB Vit B Comp inj 20 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN105","CIN105","IB Vit B1 100 mg inj @ 30 amp",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
"header_CIN106","CIN106","IB Vit B12 500 mcg inj 1 ml",,"Lucas Djaya","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","FALSE","TRUE","FALSE","TRUE"
