id,diagnosis,name,description,description_1,exclusion_f,pre_existing_f,standard_fee,standard_treatment_day,diagnosis_map,poly,last_opr,allowed_f,last_update
diagnosis11007,Y40.8,Other systemic antibiotics,Other systemic antibiotics,,0,0,0,0,25408,,,1,
diagnosis11008,Y40.9,"Systemic antibiotic, unspecified","Systemic antibiotic, unspecified",,0,0,0,0,25409,,,1,
diagnosis11009,Y41,Other systemic anti-infectives and antiparasitics,Other systemic anti-infectives and antiparasitics,,0,0,0,0,2541,,,1,
diagnosis11010,Y41.0,Sulfonamides,Sulfonamides,,0,0,0,0,25410,,,1,
diagnosis11011,Y41.1,Antimycobacterial drugs,Antimycobacterial drugs,,0,0,0,0,25411,,,1,
diagnosis11012,Y41.2,Antimalarials and drugs acting on other blood protozoa,Antimalarials and drugs acting on other blood protozoa,,0,0,0,0,25412,,,1,
diagnosis11013,Y41.3,Other antiprotozoal drugs,Other antiprotozoal drugs,,0,0,0,0,25413,,,1,
diagnosis11014,Y41.4,Anthelminthics,Anthelminthics,,0,0,0,0,25414,,,1,
diagnosis11015,Y41.5,Antiviral drugs,Antiviral drugs,,0,0,0,0,25415,,,1,
diagnosis11016,Y41.8,Other specified systemic anti-infectives and antiparasitics,Other specified systemic anti-infectives and antiparasitics,,0,0,0,0,25418,,,1,
diagnosis11017,Y41.9,"Systemic anti-infective and antiparasitic, unspecified","Systemic anti-infective and antiparasitic, unspecified",,0,0,0,0,25419,,,1,
diagnosis11018,Y42,"Hormones and their synthetic substitutes and antagonists, notelsewhere classified","Hormones and their synthetic substitutes and antagonists, notelsewhere classified",,0,0,0,0,2542,,,1,
diagnosis11019,Y42.0,Glucocorticoids and synthetic analogues,Glucocorticoids and synthetic analogues,,0,0,0,0,25420,,,1,
diagnosis11020,Y42.1,Thyroid hormones and substitutes,Thyroid hormones and substitutes,,0,0,0,0,25421,,,1,
diagnosis11021,Y42.2,Antithyroid drugs,Antithyroid drugs,,0,0,0,0,25422,,,1,
diagnosis11022,Y42.3,Insulin and oral hypoglycaemic [antidiabetic] drugs,Insulin and oral hypoglycaemic [antidiabetic] drugs,,0,0,0,0,25423,,,1,
diagnosis11023,Y42.4,Oral contraceptives,Oral contraceptives,,0,0,0,0,25424,,,1,
diagnosis11024,Y42.5,Other estrogens and progestogens,Other estrogens and progestogens,,0,0,0,0,25425,,,1,
diagnosis11025,Y42.6,"Antigonadotrophins, antiestrogens, antiandrogens, not elsewhereclassified","Antigonadotrophins, antiestrogens, antiandrogens, not elsewhereclassified",,0,0,0,0,25426,,,1,
diagnosis11026,Y42.7,Androgens and anabolic congeners,Androgens and anabolic congeners,,0,0,0,0,25427,,,1,
diagnosis11027,Y42.8,Other and unspecified hormones and their synthetic substitutes,Other and unspecified hormones and their synthetic substitutes,,0,0,0,0,25428,,,1,
diagnosis11028,Y42.9,Other and unspecified hormone antagonists,Other and unspecified hormone antagonists,,0,0,0,0,25429,,,1,
diagnosis11029,Y43,Primarily systemic agents,Primarily systemic agents,,0,0,0,0,2543,,,1,
diagnosis11030,Y43.0,Antiallergic and antiemetic drugs,Antiallergic and antiemetic drugs,,0,0,0,0,25430,,,1,
diagnosis11031,Y43.1,Antineoplastic antimetabolites,Antineoplastic antimetabolites,,0,0,0,0,25431,,,1,
diagnosis11032,Y43.2,Antineoplastic natural products,Antineoplastic natural products,,0,0,0,0,25432,,,1,
diagnosis11033,Y43.3,Other antineoplastic drugs,Other antineoplastic drugs,,0,0,0,0,25433,,,1,
diagnosis11034,Y43.4,Immunosuppressive agents,Immunosuppressive agents,,0,0,0,0,25434,,,1,
diagnosis11035,Y43.5,Acidifying and alkalizing agents,Acidifying and alkalizing agents,,0,0,0,0,25435,,,1,
diagnosis11036,Y43.6,"Enzymes, not elsewhere classified","Enzymes, not elsewhere classified",,0,0,0,0,25436,,,1,
diagnosis11037,Y43.8,"Other primarily systemic agents, not elsewhere classified","Other primarily systemic agents, not elsewhere classified",,0,0,0,0,25438,,,1,
diagnosis11038,Y43.9,"Primarily systemic agent, unspecified","Primarily systemic agent, unspecified",,0,0,0,0,25439,,,1,
diagnosis11039,Y44,Agents primarily affecting blood constituents,Agents primarily affecting blood constituents,,0,0,0,0,2544,,,1,
diagnosis11040,Y44.0,Iron preparations and other anti-hypochromic-anaemia preparations,Iron preparations and other anti-hypochromic-anaemia preparations,,0,0,0,0,25440,,,1,
diagnosis11041,Y44.1,"Vitamin B12, folic acid and other anti-megaloblastic-anaemiapreparations","Vitamin B12, folic acid and other anti-megaloblastic-anaemiapreparations",,0,0,0,0,25441,,,1,
diagnosis11042,Y44.2,Anticoagulants,Anticoagulants,,0,0,0,0,25442,,,1,
diagnosis11043,Y44.3,"Anticoagulant antagonists, vitamin K and other coagulants","Anticoagulant antagonists, vitamin K and other coagulants",,0,0,0,0,25443,,,1,
diagnosis11044,Y44.4,Antithrombotic drugs [platelet-aggregation inhibitors],Antithrombotic drugs [platelet-aggregation inhibitors],,0,0,0,0,25444,,,1,
diagnosis11045,Y44.5,Thrombolytic drugs,Thrombolytic drugs,,0,0,0,0,25445,,,1,
diagnosis11046,Y44.6,Natural blood and blood products,Natural blood and blood products,,0,0,0,0,25446,,,1,
diagnosis11047,Y44.7,Plasma substitutes,Plasma substitutes,,0,0,0,0,25447,,,1,
diagnosis11048,Y44.9,Other and unspecified agents affecting blood constituents,Other and unspecified agents affecting blood constituents,,0,0,0,0,25449,,,1,
diagnosis11049,Y45,"Analgesics, antipyretics and anti-inflammatory drugs","Analgesics, antipyretics and anti-inflammatory drugs",,0,0,0,0,2545,,,1,
diagnosis11050,Y45.0,Opioids and related analgesics,Opioids and related analgesics,,0,0,0,0,25450,,,1,
diagnosis11051,Y45.1,Salicylates,Salicylates,,0,0,0,0,25451,,,1,
diagnosis11052,Y45.2,Propionic acid derivatives,Propionic acid derivatives,,0,0,0,0,25452,,,1,
diagnosis11053,Y45.3,Other nonsteroidal anti-inflammatory drugs [NSAID],Other nonsteroidal anti-inflammatory drugs [NSAID],,0,0,0,0,25453,,,1,
diagnosis11054,Y45.4,Antirheumatics,Antirheumatics,,0,0,0,0,25454,,,1,
diagnosis11055,Y45.5,4-Aminophenol derivatives,4-Aminophenol derivatives,,0,0,0,0,25455,,,1,
diagnosis11056,Y45.8,Other analgesics and antipyretics,Other analgesics and antipyretics,,0,0,0,0,25458,,,1,
diagnosis11057,Y45.9,"Analgesic, antipyretic and anti-inflammatory drug, unspecified","Analgesic, antipyretic and anti-inflammatory drug, unspecified",,0,0,0,0,25459,,,1,
diagnosis11058,Y46,Antiepileptics and antiparkinsonism drugs,Antiepileptics and antiparkinsonism drugs,,0,0,0,0,2546,,,1,
diagnosis11059,Y46.0,Succinimides,Succinimides,,0,0,0,0,25460,,,1,
diagnosis11060,Y46.1,Oxazolidinediones,Oxazolidinediones,,0,0,0,0,25461,,,1,
diagnosis11061,Y46.2,Hydantoin derivatives,Hydantoin derivatives,,0,0,0,0,25462,,,1,
diagnosis11062,Y46.3,Deoxybarbiturates,Deoxybarbiturates,,0,0,0,0,25463,,,1,
diagnosis11063,Y46.4,Iminostilbenes,Iminostilbenes,,0,0,0,0,25464,,,1,
diagnosis11064,Y46.5,Valproic acid,Valproic acid,,0,0,0,0,25465,,,1,
diagnosis11065,Y46.6,Other and unspecified antiepileptics,Other and unspecified antiepileptics,,0,0,0,0,25466,,,1,
diagnosis11066,Y46.7,Antiparkinsonism drugs,Antiparkinsonism drugs,,0,0,0,0,25467,,,1,
diagnosis11067,Y46.8,Antispasticity drugs,Antispasticity drugs,,0,0,0,0,25468,,,1,
diagnosis11068,Y47,"Sedatives, hypnotics and antianxiety drugs","Sedatives, hypnotics and antianxiety drugs",,0,0,0,0,2547,,,1,
diagnosis11069,Y47.0,"Barbiturates, not elsewhere classified","Barbiturates, not elsewhere classified",,0,0,0,0,25470,,,1,
diagnosis11070,Y47.1,Benzodiazepines,Benzodiazepines,,0,0,0,0,25471,,,1,
diagnosis11071,Y47.2,Cloral derivatives,Cloral derivatives,,0,0,0,0,25472,,,1,
diagnosis11072,Y47.3,Paraldehyde,Paraldehyde,,0,0,0,0,25473,,,1,
diagnosis11073,Y47.4,Bromine compounds,Bromine compounds,,0,0,0,0,25474,,,1,
diagnosis11074,Y47.5,"Mixed sedatives and hypnotics, not elsewhere classified","Mixed sedatives and hypnotics, not elsewhere classified",,0,0,0,0,25475,,,1,
diagnosis11075,Y47.8,"Other sedatives, hypnotics and antianxiety drugs","Other sedatives, hypnotics and antianxiety drugs",,0,0,0,0,25478,,,1,
diagnosis11076,Y47.9,"Sedative, hypnotic and antianxiety drug, unspecified","Sedative, hypnotic and antianxiety drug, unspecified",,0,0,0,0,25479,,,1,
diagnosis11077,Y48,Anaesthetics and therapeutic gases,Anaesthetics and therapeutic gases,,0,0,0,0,2548,,,1,
diagnosis11078,Y48.0,Inhaled anaesthetics,Inhaled anaesthetics,,0,0,0,0,25480,,,1,
diagnosis11079,Y48.1,Parenteral anaesthetics,Parenteral anaesthetics,,0,0,0,0,25481,,,1,
diagnosis11080,Y48.2,Other and unspecified general anaesthetics,Other and unspecified general anaesthetics,,0,0,0,0,25482,,,1,
diagnosis11081,Y48.3,Local anaesthetics,Local anaesthetics,,0,0,0,0,25483,,,1,
diagnosis11082,Y48.4,"Anaesthetic, unspecified","Anaesthetic, unspecified",,0,0,0,0,25484,,,1,
diagnosis11083,Y48.5,Therapeutic gases,Therapeutic gases,,0,0,0,0,25485,,,1,
diagnosis11084,Y49,"Psychotropic drugs, not elsewhere classified","Psychotropic drugs, not elsewhere classified",,0,0,0,0,2549,,,1,
diagnosis11085,Y49.0,Tricyclic and tetracyclic antidepressants,Tricyclic and tetracyclic antidepressants,,0,0,0,0,25490,,,1,
diagnosis11086,Y49.1,Monoamine-oxidase-inhibitor antidepressants,Monoamine-oxidase-inhibitor antidepressants,,0,0,0,0,25491,,,1,
diagnosis11087,Y49.2,Other and unspecified antidepressants,Other and unspecified antidepressants,,0,0,0,0,25492,,,1,
diagnosis11088,Y49.3,Phenothiazine antipsychotics and neuroleptics,Phenothiazine antipsychotics and neuroleptics,,0,0,0,0,25493,,,1,
diagnosis11089,Y49.4,Butyrophenone and thioxanthene neuroleptics,Butyrophenone and thioxanthene neuroleptics,,0,0,0,0,25494,,,1,
diagnosis11090,Y49.5,Other antipsychotics and neuroleptics,Other antipsychotics and neuroleptics,,0,0,0,0,25495,,,1,
diagnosis11091,Y49.6,Psychodysleptics [hallucinogens],Psychodysleptics [hallucinogens],,0,0,0,0,25496,,,1,
diagnosis11092,Y49.7,Psychostimulants with abuse potential,Psychostimulants with abuse potential,,0,0,0,0,25497,,,1,
diagnosis11093,Y49.8,"Other psychotropic drugs, not elsewhere classified","Other psychotropic drugs, not elsewhere classified",,0,0,0,0,25498,,,1,
diagnosis11094,Y49.9,"Psychotropic drug, unspecified","Psychotropic drug, unspecified",,0,0,0,0,25499,,,1,
diagnosis11095,Y50,"Central nervous system stimulants, not elsewhere classified","Central nervous system stimulants, not elsewhere classified",,0,0,0,0,2550,,,1,
diagnosis11096,Y50.0,Analeptics,Analeptics,,0,0,0,0,25500,,,1,
diagnosis11097,Y50.1,Opioid receptor antagonists,Opioid receptor antagonists,,0,0,0,0,25501,,,1,
diagnosis11098,Y50.2,"Methylxanthines, not elsewhere classified","Methylxanthines, not elsewhere classified",,0,0,0,0,25502,,,1,
diagnosis11099,Y50.8,Other central nervous system stimulants,Other central nervous system stimulants,,0,0,0,0,25508,,,1,
diagnosis11100,Y50.9,"Central nervous system stimulant, unspecified","Central nervous system stimulant, unspecified",,0,0,0,0,25509,,,1,
diagnosis11101,Y51,Drugs primarily affecting the autonomic nervous system,Drugs primarily affecting the autonomic nervous system,,0,0,0,0,2551,,,1,
diagnosis11102,Y51.0,Anticholinesterase agents,Anticholinesterase agents,,0,0,0,0,25510,,,1,
diagnosis11103,Y51.1,Other parasympathomimetics [cholinergics],Other parasympathomimetics [cholinergics],,0,0,0,0,25511,,,1,
diagnosis11104,Y51.2,"Ganglionic blocking drugs, not elsewhere classified","Ganglionic blocking drugs, not elsewhere classified",,0,0,0,0,25512,,,1,
diagnosis11105,Y51.3,"Other parasympatholytics [anticholinergics and antimuscarinics] andspasmolytics, not elsewhere class","Other parasympatholytics [anticholinergics and antimuscarinics] andspasmolytics, not elsewhere class",,0,0,0,0,25513,,,1,
diagnosis11106,Y51.4,"Predominantly alpha-adrenoreceptor agonists, not elsewhereclassified","Predominantly alpha-adrenoreceptor agonists, not elsewhereclassified",,0,0,0,0,25514,,,1,
diagnosis11107,Y51.5,"Predominantly beta-adrenoreceptor agonists, not elsewhere classified","Predominantly beta-adrenoreceptor agonists, not elsewhere classified",,0,0,0,0,25515,,,1,
diagnosis11108,Y51.6,"Alpha-adrenoreceptor antagonists, not elsewhere classified","Alpha-adrenoreceptor antagonists, not elsewhere classified",,0,0,0,0,25516,,,1,
diagnosis11109,Y51.7,"Beta-adrenoreceptor antagonists, not elsewhere classified","Beta-adrenoreceptor antagonists, not elsewhere classified",,0,0,0,0,25517,,,1,
diagnosis11110,Y51.8,"Centrally acting and adrenergic-neuron-blocking agents, notelsewhere classified","Centrally acting and adrenergic-neuron-blocking agents, notelsewhere classified",,0,0,0,0,25518,,,1,
diagnosis11111,Y51.9,Other and unspecified drugs primarily affecting the autonomicnervous system,Other and unspecified drugs primarily affecting the autonomicnervous system,,0,0,0,0,25519,,,1,
diagnosis11112,Y52,Agents primarily affecting the cardiovascular system,Agents primarily affecting the cardiovascular system,,0,0,0,0,2552,,,1,
diagnosis11113,Y52.0,Cardiac-stimulant glycosides and drugs of similar action,Cardiac-stimulant glycosides and drugs of similar action,,0,0,0,0,25520,,,1,
diagnosis11114,Y52.1,Calcium-channel blockers,Calcium-channel blockers,,0,0,0,0,25521,,,1,
diagnosis11115,Y52.2,"Other antidysrhythmic drugs, not elsewhere classified","Other antidysrhythmic drugs, not elsewhere classified",,0,0,0,0,25522,,,1,
diagnosis11116,Y52.3,"Coronary vasodilators, not elsewhere classified","Coronary vasodilators, not elsewhere classified",,0,0,0,0,25523,,,1,
diagnosis11117,Y52.4,Angiotensin-converting-enzyme inhibitors,Angiotensin-converting-enzyme inhibitors,,0,0,0,0,25524,,,1,
diagnosis11118,Y52.5,"Other antihypertensive drugs, not elsewhere classified","Other antihypertensive drugs, not elsewhere classified",,0,0,0,0,25525,,,1,
diagnosis11119,Y52.6,Antihyperlipidaemic and antiarteriosclerotic drugs,Antihyperlipidaemic and antiarteriosclerotic drugs,,0,0,0,0,25526,,,1,
diagnosis11120,Y52.7,Peripheral vasodilators,Peripheral vasodilators,,0,0,0,0,25527,,,1,
diagnosis11121,Y52.8,"Antivaricose drugs, including sclerosing agents","Antivaricose drugs, including sclerosing agents",,0,0,0,0,25528,,,1,
diagnosis11122,Y52.9,Other and unspecified agents primarily affecting the cardiovascularsystem,Other and unspecified agents primarily affecting the cardiovascularsystem,,0,0,0,0,25529,,,1,
diagnosis11123,Y53,Agents primarily affecting the gastrointestinal system,Agents primarily affecting the gastrointestinal system,,0,0,0,0,2553,,,1,
diagnosis11124,Y53.0,Histamine H2-receptor antagonists,Histamine H2-receptor antagonists,,0,0,0,0,25530,,,1,
diagnosis11125,Y53.1,Other antacids and anti-gastric-secretion drugs,Other antacids and anti-gastric-secretion drugs,,0,0,0,0,25531,,,1,
diagnosis11126,Y53.2,Stimulant laxatives,Stimulant laxatives,,0,0,0,0,25532,,,1,
diagnosis11127,Y53.3,Saline and osmotic laxatives,Saline and osmotic laxatives,,0,0,0,0,25533,,,1,
diagnosis11128,Y53.4,Other laxatives,Other laxatives,,0,0,0,0,25534,,,1,
diagnosis11129,Y53.5,Digestants,Digestants,,0,0,0,0,25535,,,1,
diagnosis11130,Y53.6,Antidiarrhoeal drugs,Antidiarrhoeal drugs,,0,0,0,0,25536,,,1,
diagnosis11131,Y53.7,Emetics,Emetics,,0,0,0,0,25537,,,1,
diagnosis11132,Y53.8,Other agents primarily affecting the gastrointestinal system,Other agents primarily affecting the gastrointestinal system,,0,0,0,0,25538,,,1,
